evidence_id,evidence,type,topic,source
evi_17_8,"Cause for concern, said Jonathan Herbach, a research fellow in nuclear security and arms control law at Utrecht University in The Netherlands, was the theft or loss of nuclear materials, some of which were sometimes never recovered. “These materials aren’t going away and more states are interested in developing them,” said Mr Herbach.",Expert Evidence,We should fight for the abolition of nuclear weapons,https://www.thenationalnews.com/uae/experts-warn-of-disastrous-consequences-if-nuclear-materials-fall-into-wrong-hands-1.264658
evi_17_9,"Recent propaganda from Isis has claimed that they could obtain nuclear weapons within the year. Even if this is the “sum of all fears for Western intelligence agencies”, history has shown that reducing the threat of nuclear warfare, or working to prevent nuclear weapons falling into the “wrong hands”, has never been the top priority.",None Evidence,We should fight for the abolition of nuclear weapons,http://www.voxy.co.nz/politics/nuclear-weapons-wrong-hands/209/222009
evi_17_10,"Accidents and errors are of course not the only possible path that could lead to the use of nuclear weapons. There is the risk of a terribly irresponsible person leading a country possessing nuclear weapons. There is the risk of nuclear terrorism, possibly after a terrorist organization steals weapons. There is the possibility that hackers can take control of the nuclear chain of command. And there is the possibility that several of these factors play a role at the same time.",Anecdotal Evidence,We should fight for the abolition of nuclear weapons,https://ourworldindata.org/nuclear-weapons-risk
evi_17_11,"Ariel Conn: Richard Nixon's depression is the scariest to me because that's something that could happen at any time to any president. It's not dependent on external conflicts with other countries, but internal, personal conflicts that the rest of the world may or may not know about. As mental health becomes a more recognized issue, it's increasingly apparent that no one can really be trusted with nuclear weapons.",Expert Evidence,We should fight for the abolition of nuclear weapons,https://futureoflife.org/resource/nuclear-close-calls-a-timeline/
evi_17_12,"On 21 September 2022, Mr Putin announced a “partial mobilisation” of Russian citizens to serve in the war in Ukraine. He also accused NATO members of making statements about “the possibility and admissibility of using weapons of mass destruction—nuclear weapons—against Russia”. He threatened to escalate the conflict if, in defence of Ukraine, any attacks were launched on Russian territory: In the event of a threat to the territorial integrity of our country and to defend Russia and our people, we will certainly make use of all weapon systems available to us. This is not a bluff.",Expert Evidence,We should fight for the abolition of nuclear weapons,https://lordslibrary.parliament.uk/war-in-ukraine-could-russia-use-nuclear-weapons/
evi_17_13,"If there had been a Soviet nuclear attack at that time, the U.S. would have sent more than 3,200 nuclear weapons to 1,060 targets in the Soviet Union, China, and other communist countries in Asia and Europe, Hunter said. The Pentagon estimated that there would have been 275 million deaths in Russia and China, with 50 million more dead in another six months—roughly half the populations of both countries at the time. Another 100 million would have died in Eastern European satellite countries, and 100 million more would have died in Western Europe due to radioactive fallout and Russian short-range missiles that survived the initial attack.",None Evidence,We should fight for the abolition of nuclear weapons,https://www.hsph.harvard.edu/news/features/with-conflict-in-ukraine-threat-of-nuclear-war-is-back-front-and-center/
evi_17_14,"More than 91 million people in Russia, the US, and other NATO countries might be killed or injured within three hours following a single nuclear warning shot, according to a terrifying simulation. ",Anecdotal Evidence,We should fight for the abolition of nuclear weapons,https://www.businessinsider.com/tactical-nuclear-weapons-escalation-us-russia-war-animated-strike-map-2019-9?r=US&IR=T
evi_17_15,"Max Tegmark: Soviet Sub Captain Decides to Fire Nuclear Torpedo During Cuban Missile Crisis To me, this is both harrowing and educational: it shows how great risk can come from the combination of many separate unfortunate coincidences and misunderstandings that couldn’t start a nuclear war on their own, but can provide the perfect storm when combined. The fact that it remained secret for decades also suggests that there may be recent scary incidents that we haven’t yet heard of. ",Expert Evidence,We should fight for the abolition of nuclear weapons,https://futureoflife.org/resource/nuclear-close-calls-a-timeline/
evi_17_16,"David Stanley: Lost Contact with 50 Missiles To me this is the scariest because, unlike the other events, this could potentially have led to an accidental launch of ICBMs rather than just a false alarm of an incoming attack. Additionally, the fact that it happened so recently highlights that our present safeguards are not necessarily more robust than those from 50 years ago.",Expert Evidence,We should fight for the abolition of nuclear weapons,https://futureoflife.org/resource/nuclear-close-calls-a-timeline/
evi_17_17,"Anthony Aguirre: Perhaps it’s breaking the rules, but I would say the constellation of incidents *around* (and including) the Cuban missile crisis — so many!  It suggests that (a) when tensions escalate, it becomes dramatically more probable that unfortunate coincidences etc. will conspire to create big problems (like “Soviet Sub Captain…Crisis”) and (b) we were *very* lucky to get through the Cuban Missile crisis, and we have no good reason to be confident that we would make it through any similar flare-up in tensions.",Expert Evidence,We should fight for the abolition of nuclear weapons,https://futureoflife.org/resource/nuclear-close-calls-a-timeline/
evi_18_0,Migration to urban areas is usually motivated by the hope of better lives.,Anecdotal Evidence,We should fight urbanization,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_18_1,"Deficient urban planning, densely Urbanization creates enormous social, economic and environmental changes, which provide an opportunity for sustainability with the 'potential to use resources more efficiently, to create more sustainable land use and to protect the biodiversity of natural ecosystems.’ condensed urbanization, and poverty are ongoing problems.",Anecdotal Evidence,We should fight urbanization,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_18_2,"While the city Meerut ranked in the bottom 10 in job creations, the report suggests that overall there are plenty of signs of potential for urbanisation, including future employment opportunities.",Anecdotal Evidence,We should fight urbanization,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_18_3,"A 2011 study examining the voting of US representatives on migration policy suggests that representatives from more skilled labor abundant districts are more likely to support an open immigration policy towards the unskilled, whereas the opposite is true for representatives from more unskilled labor abundant districts.",Study Evidence,We should fight urbanization,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
